adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,0,,992,tt0015324,en,"Sherlock, Jr.","A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",5.858328,/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg,1924-04-21,0,49.0,Released,Every inch of footage holds such a laugh!,"Sherlock, Jr.",False,8.1,134
False,0,,964,tt0016220,en,The Phantom of the Opera,"A grotesquely disfigured composer known as the ""Phantom"" haunts Paris' opera house, where he's secretly grooming Christine Daae to be an opera diva. Luring her to his underground lair, the Phantom declares his love. But Christine loves Raoul de Chagny and plans to elope with him after her next performance. When the Phantom finds out, he abducts Christine, incurring the wrath of Raoul -- and a horde of rabid Parisians.",11.083684,/itfhSxbIgsan85iY1NrquIx7qxo.jpg,1925-09-06,0,101.0,Released,The greatest horror film of modern cinema!,The Phantom of the Opera,False,7.0,78
False,0,,939,tt0018037,en,The Jazz Singer,"A young Jewish man is torn between tradition and individuality when his old-fashioned family objects to his career as a jazz singer. This is the first full length feature film to use synchronized sound, and is the original film musical.",2.428332,/uw4yn5a8dQZA13mnmbKzRjEWerg.jpg,1927-10-06,0,89.0,Released,,The Jazz Singer,False,6.4,30
False,0,,697,tt0018217,ru,Oktyabr,"October is Sergei M. Eisenstein's docu-drama about the 1917 October Revolution in Russia. Made ten years after the events and edited in Eisenstein's 'Soviet Montage' style, it re-enacts in celebratory terms several key scenes from the revolution.",0.828625,/4GMKWVdMTmu3uQBNy23M62auXXq.jpg,1928-01-20,0,94.0,Released,,October (Ten Days that Shook the World),False,6.5,27
False,0,,905,tt0018737,de,Die Büchse der Pandora,The rise and inevitable fall of an amoral but naive young woman whose insouciant eroticism inspires lust and violence in those around her.,2.617488,/5JWpM8EzdbbSnKBxNuIzAoq2odJ.jpg,1929-01-30,0,109.0,Released,,Pandora's Box,False,7.6,46
False,0,,626,tt0020530,fr,Un chien andalou,Un Chien Andalou is a classic European avant-garde surrealist film from the cooperation of Director Luis Buñuel and Salvador Dali. The film changed the way people made movies. Most famous is the scene of a woman’s eye being cut with a knife.,6.051472,/pSkFYEvz6gpy1LExdXe27y2X0FD.jpg,1929-06-05,0,16.0,Released,"Luis Buñuel and Salvador Dalí present seventeen minutes of bizarre, surreal imagery.",Un chien andalou,False,7.5,256
False,20000,,91,tt0023037,es,Las Hurdes,"Las Hurdes – Tierra Sin Pan / Land Without Bread / Unpromised Land is a surrealist documentary filmed in Spain in 1932. It is the result of a two month trip through the Las Hurdes region. The film shows the contrasts between the village and the towns in the north of Extremadura, Salamanca and along the border of Portugal.",2.475972,/AszNP3bBHwdkzX9mL514Zfk859s.jpg,1933-12-01,0,29.0,Released,,Land Without Bread,False,6.5,21
False,0,,877,tt0023427,en,Scarface,"Big Louis Costillo, last of the old-style gang leaders is slain, and his former bodyguard Tony Camonte is taken into custody. Since Costillo's body has never been found, the police have to release him, though they strongly suspect Johnny Lovo paid Tony to remove Big Louis. Tony begins taking over the rackets in town with violent enforcement, and he becomes a threat to Johnny and the other bosses unless they work for Tony. Meanwhile, Tony's sister wants to be more independent, but finds it difficult to escape from her brother's overprotective grasp. The dissatisfaction of the other bosses and the relentless pursuit of the police push Tony towards a major confrontation.",4.854436,/ai9WOjgNRXo42D0GJIIdi7toZ5x.jpg,1932-04-09,600000,90.0,Released,The rise and fall of a power hungry mobster.,Scarface,False,7.5,88
False,0,,875,tt0023458,en,Shanghai Express,Shanghai Express is an American love story and adventure film by Josef von Sternberg from 1932 starring Marlene Dietrich. The film takes place in a train during the Chinese civil war.,2.085774,/ausvToB221szRJkSN6lWcS9lfaS.jpg,1932-02-02,0,80.0,Released,,Shanghai Express,False,6.5,37
False,0,,779,tt0023649,de,Vampyr - Der Traum des Allan Grey,A traveler obsessed with the supernatural visits an old inn and finds evidence of vampires.,4.320771,/h8rcHNsrvZ0P8Pzs4D7s1H2r7yz.jpg,1932-05-06,0,73.0,Released,,Vampyr,False,7.2,96
False,0,,946,tt0040536,en,Letter from an Unknown Woman,"A pianist about to flee from a duel receives a letter from a woman he cannot remember. As she tells the story of her lifelong love for him, he is forced to reinterpret his own past.",2.955531,/vseTA4tAg3am75CCuAJGTPNWsM.jpg,1948-04-28,0,87.0,Released,,Letter from an Unknown Woman,False,8.1,58
False,0,,800,tt0042804,es,Los Olvidados,"A group of juvenile delinquents live a violent and crime-filled life in the festering slums of Mexico City, and the morals of young Pedro are gradually corrupted and destroyed by the others.",3.563355,/idlIL3hkPlFo7yRaN9ipC9ZEe9o.jpg,1950-11-09,0,85.0,Released,,Los Olvidados,False,7.9,70
False,0,,803,tt0048434,fr,Nuit et brouillard,The documentary film from French director Resnais set ten years after the Second World War depicts the problems of Auschwitz with shocking images from the concentration camps.,11.144661,/2iWYQia8enOai7QEO3TvenleD7r.jpg,1955-01-01,0,32.0,Released,,Night and Fog,False,8.3,97
False,0,,690,tt0053168,fr,Pickpocket,Michel is released from jail after serving a sentence for thievery. His mother dies and he resorts to pickpocketing as a means of survival.,4.571519,/xymhcCf0gZOAaghjGvAlOLCyibr.jpg,1959-12-16,0,75.0,Released,,Pickpocket,False,7.3,89
False,0,,750,tt0055205,en,Murder She Said,Miss Marple believes she’s seen a murder in a passing by train yet when the police find no evidence she decides to investigate it on her own. Her inquisitions lead her to a mountain top. The first of four films starring Margaret Rutherford as Miss Marple that all achieved cult status.,7.261845,/iniMlncVkZzQTZ3kLU6eEtoZz0V.jpg,1961-01-01,0,87.0,Released,Who is the blonde in the box?,Murder She Said,False,7.0,31
False,0,,751,tt0057334,en,Murder at the Gallop,Miss Marple and Mr Stringer are witness to the death of the very old and rich Mr. Enderby by heart attack. Yet they have their doubts about what happened. The police don’t believe them thus leading Miss Marple to yet again investigate by herself. A cult film starring Margaret Rutherford.,7.282583,/1SMoWzqgdARO6GsepFC3T5jdc9a.jpg,1963-01-01,0,81.0,Released,It's a Penny to a Pony... Murder Will Out!,Murder at the Gallop,False,6.3,23
False,0,,895,tt0060107,ru,Андрей Рублёв,"An expansive Russian drama, this film focuses on the life of revered religious icon painter Andrei Rublev. Drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. But after Rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. As he begins to ease his troubled soul, he takes steps towards becoming a painter once again.",6.489852,/nmSf6Kc0J9VUi9SDDkx0D5dKHLK.jpg,1966-12-16,0,205.0,Released,,Andrei Rublev,False,8.0,139
False,0,,789,tt0060802,cs,Ostře sledované vlaky,"In a small town still occupied by the Germans as World War II's tide is turning toward the Allies, apprentice train-watcher Milos is oblivious to the war. Instead, he is obsessed with having his first sexual experience. Despite the favors of train conductor Masa, Milos has no luck. His quest leads him to a female Resistance fighter who, in passing, recruits him to the cause. As Milos finally finds love, danger draws closer.",2.160866,/kVsi8Cyf0mYSxJ1FWj5qAhpLOds.jpg,1966-11-18,0,89.0,Released,All it takes to make a man of a boy is a woman.,Closely Watched Trains,False,7.3,52
False,0,,135,tt0061589,en,Dont Look Back,"In this wildly entertaining vision of one of the twentieth century’s greatest artists, Bob Dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians Joan Baez, Donovan, and Alan Price.",2.676174,/zvhF0dug5OL3NYENkDjHU89cr4I.jpg,1967-05-17,0,96.0,Released,,Dont Look Back,False,7.5,35
False,450000,,839,tt0067023,en,Duel,"Travelling businessman, David Mann, angers the driver of a rusty tanker whilst crossing the Californian desert. A simple trip turns deadly as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.",12.331251,/7VZVdqGMYs3swjVbKp4Bhf8Xfne.jpg,1972-10-01,0,74.0,Released,Fear is the driving force.,Duel,False,7.2,374
False,0,,760,tt0069747,fr,Les aventures de Rabbi Jacob,"In this riot of frantic disguises and mistaken identities, Victor Pivert, a blustering, bigoted French factory owner, finds himself taken hostage by Slimane, an Arab rebel leader. The two dress up as rabbis as they try to elude not only assasins from Slimane's country, but also the police, who think Pivert is a murderer. Pivert ends up posing as Rabbi Jacob, a beloved figure who's returned to France for his first visit after 30 years in the United States. Adding to the confusion are Pivert's dentist-wife, who thinks her husband is leaving her for another woman, their daughter, who's about to get married, and a Parisian neighborhood filled with people eager to celebrate the return of Rabbi Jacob.",7.18207,/ml5QwbOcDMOaKBOZUZpjg8QsGBh.jpg,1973-10-17,0,100.0,Released,,The Mad Adventures of Rabbi Jacob,False,7.1,183
False,10000000,http://www.rumblefishdvd.com/,232,tt0086216,en,Rumble Fish,"Rusty James, an absent-minded street thug struggles to live up to his legendary older brother's reputation, and longs for the days when gang warfare was going on.",8.20519,/pwXuTYNhKucg40HzEhUQDpm2FQm.jpg,1983-10-20,2494480,94.0,Released,Rusty James can't live up to his brother's reputation. His brother can't live it down.,Rumble Fish,False,6.8,141
False,2888030,http://www.bangboombang.de/,344,tt0135790,de,Bang Boom Bang - Ein todsicheres Ding,Bank robber Kelle Grabowski escapes from prison while his unemployed smalltime crook buddy is sitting around doing nothing after he just lost all their money. A fast paced comedy from German director Peter Thorwarth.,3.931984,/kygnsfdP8wnMa2DBp9gloNSk69L.jpg,1999-08-26,0,110.0,Released,,"Bang, Boom, Bang",False,7.5,52
False,12000000,http://www.wkw2046.com/,844,tt0212712,zh,2046,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.",7.157169,/orslhtqVBbI1n7RECP7Fkhuodph.jpg,2004-05-20,19271312,129.0,Released,Are you still in the mood for love?,2046,False,6.9,208
False,0,,467,tt0242527,en,The Hole,Four teenagers at a British private school secretly uncover and explore the depths of a sealed underground hole created decades ago as a possible bomb shelter.,4.406514,/uKq5U7NfEBXn85AvpXtHhp0p2BG.jpg,2001-04-20,0,102.0,Released,"Once you get in, you can't get out.",The Hole,False,6.4,227
False,0,http://www.bloodthemovie.com/,919,tt0275230,en,Blood: The Last Vampire,"In Japan, the vampire-hunter Saya, who is a powerful original, is sent by her liaison with the government, David, posed as a teenage student to the Yokota High School on the eve of Halloween to hunt down vampires. Saya asks David to give a new katana to her. Soon she saves the school nurse Makiho Amano from two vampires disguised of classmates and Makiho witnesses her fight against the powerful demon.",2.925291,/3ySU3xS4g9KeJNCNDbVniOs3KmG.jpg,2000-11-18,0,48.0,Released,,Blood: The Last Vampire,False,6.6,76
False,0,,211,tt0276820,de,Berlin is in Germany,Berlin is in Germany is a tragic comedy in which an ex-prisoner from east Berlin must find his place in the newly united city. From Director Hannes Stöhr.,0.222747,/4n8wwJ5ta3FWou0HGwwAKv577RN.jpg,2001-11-01,0,90.0,Released,,Berlin is in Germany,False,6.3,3
False,0,,437,tt0285492,en,Cube 2: Hypercube,The sequel to the low budget first film ‘Cube.’ This time the prisoners find them selves in a more advanced cube environment that they must escape from before they are killed. A science fiction film where space and time have more than one path.,15.317489,/6tPa2kvzsvOQTXK1JNO2JN9quBV.jpg,2002-04-15,0,94.0,Released,There is more to fear than you can see.,Cube²: Hypercube,False,5.4,383
False,0,http://www.gegendiewand.de/,363,tt0347048,de,Gegen die Wand,Head On is German director Fatih Akin’s story of the alcoholic Cahit and Turkish Sibel. Akin tells the story of a love that can never be between two people who are too alike to not be together.,10.234986,/pWtiFfRGADUv9s4bqgKWSqdVxk9.jpg,2004-03-11,11030861,121.0,Released,,Head-On,False,7.3,111
False,3000000,,670,tt0364569,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",10.616859,/rIZX6X0MIHYEebk6W4LABT9VP2c.jpg,2003-01-01,14980005,120.0,Released,"15 years of imprisonment, five days of vengeance",Oldboy,False,8.0,2000
